"product_link","discount_percentage","product_image","product_name_plus_year","new_price","snize-visually-hidden","old_price_before_discount"
"https://winechateau.com/collections/wines/products/g-bertrand-clos-du-temple","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/G-BERTRAND-CLOS-DU-TEMPLE_large.jpg?v=1746069732","G BERTRAND CLOS DU TEMPLE","$156.97","Old price","$178.97"
"https://winechateau.com/collections/wines/products/g-bertrand-crmt-limoux-br-blnc","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/G-BERTRAND-CRMT-LIMOUX-BR-BLNC_large.jpg?v=1746069745","G BERTRAND CRMT LIMOUX BR BLNC","$22.97","Old price","$25.97"
"https://winechateau.com/collections/wines/products/gran-bosque-cab-private-rsv","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/GRAN-BOSQUE-CAB-PRIVATE-RSV_large.jpg?v=1746069886","GRAN BOSQUE CAB PRIVATE RSV","$67.97","Old price","$77.97"
"https://winechateau.com/collections/wines/products/greg-norm-shiraz","26% off","https://cdn.shopify.com/s/files/1/1780/9427/products/GREG-NORM-SHIRAZ_large.jpg?v=1746069906","GREG NORM SHIRAZ","$19.97","Old price","$26.97"
"https://winechateau.com/collections/wines/products/h3-merlot","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/H3-MERLOT_large.jpg?v=1746069960","H3 MERLOT","$17.97","Old price","$19.97"
"https://winechateau.com/collections/wines/products/hazlitt-bramble-berry","15% off","https://cdn.shopify.com/s/files/1/1780/9427/products/HAZLITT-BRAMBLE-BERRY_large.jpg?v=1746070022","HAZLITT BRAMBLE BERRY","$10.97","Old price","$12.97"
"https://winechateau.com/collections/wines/products/highlands-41-black-granite","30% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Highlands-41-Black-Granite-Paso-Robles-Red-Blend-2022_large.jpg?v=1746070090","Highlands 41 Black Granite Paso Robles Red Blend 2022","$20.97","Old price","$29.97"
"https://winechateau.com/collections/wines/products/j-vineyards-pinot-gris-6pk","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/J-VINEYARDS-PINOT-GRIS_large.jpg?v=1746070207","J VINEYARDS PINOT GRIS","$18.97","Old price","$20.97"
"https://winechateau.com/collections/wines/products/jean-louis-ice-blanc-de-blancs","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/JEAN-LOUIS-ICE-BLANC-DE-BLANCS_large.jpg?v=1746070281","JEAN LOUIS ICE BLANC DE BLANCS","$16.97","Old price","$18.97"
"https://winechateau.com/collections/wines/products/joel-gott-palisades-red-2018","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/JOEL-GOTT-PALISADES-RED-2018_large.jpg?v=1746070292","JOEL GOTT PALISADES RED 2018","$18.97","Old price","$20.97"
"https://winechateau.com/collections/wines/products/juan-gil-albacea","17% off","https://cdn.shopify.com/s/files/1/1780/9427/products/JUAN-GIL-ALBACEA_large.jpg?v=1746070334","JUAN GIL ALBACEA","$9.97","Old price","$11.97"
"https://winechateau.com/collections/wines/products/kedem-concord-kal-750-ml","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/KEDEM-CONCORD-KAL-750-ML_large.jpg?v=1746070409","KEDEM  CONCORD KAL 750 ML","$5.97","Old price","$6.97"
"https://winechateau.com/collections/wines/products/krug-rose-3pk","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/KRUG-ROSE-3PK_large.jpg?v=1746070544","KRUG ROSE","$424.97","Old price","$483.97"
"https://winechateau.com/collections/wines/products/la-gioiosa-prosecco-treviso","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/LA-GIOIOSA-PROSECCO-TREVISO_large.jpg?v=1746070605","LA GIOIOSA PROSECCO TREVISO","$18.97","Old price","$21.97"
"https://winechateau.com/collections/wines/products/la-gioiosa-berry-fizz","17% off","https://cdn.shopify.com/s/files/1/1780/9427/products/LA-GIOIOSA-BERRY-FIZZ_large.jpg?v=1746070602","LA GIOIOSA BERRY FIZZ","$14.97","Old price","$17.97"
"https://winechateau.com/collections/wines/products/lagaria-dolomiti-pinot-grigio-romato-igt-2019","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/LAGARIA-DOLOMITI-PINOT-GRIGIO-ROMATO-IGT-2019_large.jpg?v=1746070632","LAGARIA DOLOMITI PINOT GRIGIO ROMATO"" IGT 2019""","$17.97","Old price","$20.97"
"https://winechateau.com/collections/wines/products/lamarca-la-marca-select-prosecco","12% off","https://cdn.shopify.com/s/files/1/1780/9427/files/large_5_large.png?v=1766606246","La Marca Prosecco Demi Sec","$21.97","Old price","$24.97"
"https://winechateau.com/collections/wines/products/latour-bourgogne-pinot-noir-2020","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/LOUIS-LATOUR-BOURGOGNE-PINOT-NOIR-2022_large.jpg?v=1746070673","LOUIS LATOUR BOURGOGNE PINOT NOIR 2022","$24.97","Old price","$28.97"
"https://winechateau.com/collections/wines/products/leese-fitch-zinfandel","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/LEESE-FITCH-ZINFANDEL_large.jpg?v=1746070738","LEESE FITCH ZINFANDEL","$13.97","Old price","$15.97"
"https://winechateau.com/collections/wines/products/leese-fitch-merlot","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/LEESE-FITCH-MERLOT_large.jpg?v=1746070732","LEESE FITCH MERLOT","$13.97","Old price","$15.97"
"https://winechateau.com/collections/wines/products/les-hauts-lagarde-bdx-blanc","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/LES-HAUTS-LAGARDE-BDX-BLANC_large.jpg?v=1746070787","LES HAUTS LAGARDE BDX BLANC","$17.97","Old price","$20.97"
"https://winechateau.com/collections/wines/products/mogen-david-md-20-20-pomegranate","17% off","https://cdn.shopify.com/s/files/1/1780/9427/products/MOGEN-DAVID-MD-2020-POMEGRANATE_large.jpg?v=1746071430","MOGEN DAVID (MD 20/20) POMEGRANATE","$9.97","Old price","$11.97"
"https://winechateau.com/collections/wines/products/movia-15-puro-rose-9pk","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/movia-puro-rose_large.jpg?v=1666033559","MOVIA 15 PURO ROSE 9PK","$47.97","Old price","$54.97"
"https://winechateau.com/collections/wines/products/otazu-chardonnay","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Otazu-Chardonnay_large.jpg?v=1746071808","Otazu - Chardonnay","$14.97","Old price","$16.97"
"https://winechateau.com/collections/wines/products/our-daily-red-red-wine","14% off","https://cdn.shopify.com/s/files/1/1780/9427/files/OUR-DAILY-RED-RED-WINE_large.jpg?v=1746124644","OUR DAILY RED RED WINE","$11.97","Old price","$13.97"
"https://winechateau.com/collections/wines/products/pres-ruby-port","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/PRES-RUBY-PORT_large.jpg?v=1746072187","PRES RUBY PORT","$15.97","Old price","$17.97"
"https://winechateau.com/collections/wines/products/pres-tawny-port-20yr","12% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Presidential-20-Year-Old-Tawny-Port_large.jpg?v=1746072190","Presidential 20 Year Old Tawny Port","$59.97","Old price","$67.97"
"https://winechateau.com/collections/wines/products/puech-haut-argali-rose-2021","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/PUECH-HAUT-ARGALI-ROSE-2021_large.jpg?v=1746072273","PUECH HAUT ARGALI ROSE 2021","$21.97","Old price","$24.97"
"https://winechateau.com/collections/wines/products/riporta-nero-d-avola","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/RIPORTA-NERO-d-AVOLA_large.jpg?v=1746072530","RIPORTA NERO d AVOLA","$17.97","Old price","$20.97"
"https://winechateau.com/collections/wines/products/robert-hall-cab-sauv","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/ROBERT-HALL-CAB-SAUV_large.jpg?v=1746072583","ROBERT HALL CAB SAUV","$16.97","Old price","$18.97"
"https://winechateau.com/collections/wines/products/robert-hall-merlot","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/ROBERT-HALL-MERLOT_large.jpg?v=1746072586","ROBERT HALL MERLOT","$16.97","Old price","$18.97"
"https://winechateau.com/collections/wines/products/saldo-red-blend","15% off","https://cdn.shopify.com/s/files/1/1780/9427/products/The-Prisoner-Saldo-Red-Blend-2019_large.webp?v=1746072837","The Prisoner Saldo Red Blend 2019","$33.99","Old price","$39.97"
"https://winechateau.com/collections/wines/products/semeli-mantinia","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/SEMELI-MANTINIA_large.jpg?v=1746073027","SEMELI MANTINIA","$17.97","Old price","$19.97"
"https://winechateau.com/collections/wines/products/sette-ponti-oreno-2022","39% off","https://cdn.shopify.com/s/files/1/1780/9427/files/tenuta-sette-ponti-toskana-oreno-rosso-toscana-igt-2020-bio-09332220_large.jpg?v=1729006375","Tenuta Sette Ponti Toscana Oreno 2022","$99.95","Old price","$164.97"
"https://winechateau.com/collections/wines/products/sixto-chard-uncovered-2017","24% off","https://cdn.shopify.com/s/files/1/1780/9427/products/SIXTO-CHARD-UNCOVERED-2017_large.jpg?v=1746073169","SIXTO CHARD UNCOVERED 2017","$31.97","Old price","$41.97"
"https://winechateau.com/collections/wines/products/tavernello-montepulciano","18% off","https://cdn.shopify.com/s/files/1/1780/9427/products/TAVERNELLO-MONTEPULCIANO_large.jpg?v=1746073487","TAVERNELLO MONTEPULCIANO","$8.97","Old price","$10.97"
"https://winechateau.com/collections/wines/products/tarima-monastrell","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/I0011499_tarima-monastrell_large.jpg?v=1665996875","Bodegas Volver 'Tarima' Monastrell 2019","$11.99","Old price","$13.97"
"https://winechateau.com/collections/wines/products/the-critic-cab-sauvignon-napa","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/THE-CRITIC-CAB-SAUVIGNON-NAPA_large.jpg?v=1746073584","THE CRITIC CAB SAUVIGNON NAPA","$21.97","Old price","$24.97"
"https://winechateau.com/collections/wines/products/thistledown-gorgeous-grenache","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/THISTLEDOWN-GORGEOUS-GRENACHE_large.jpg?v=1746073621","THISTLEDOWN GORGEOUS GRENACHE","$15.97","Old price","$17.97"
"https://winechateau.com/collections/wines/products/tulip-winery-black-tulip-gift-750-ml","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/TULIP-WINERY-BLACK-TULIP-GIFT-750-ML_large.jpg?v=1746073768","TULIP WINERY  BLACK TULIP GIFT 750 ML","$75.97","Old price","$86.97"
"https://winechateau.com/collections/wines/products/true-myth-cabernet-sauvignon","9% off","https://cdn.shopify.com/s/files/1/1780/9427/files/TRUE-MYTH-CABERNET-SAUVIGNON_large.jpg?v=1746073756","TRUE MYTH CABERNET SAUVIGNON","$19.97","Old price","$21.97"
"https://winechateau.com/collections/wines/products/val-llach-embruix-2018","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/VAL-LLACH-EMBRUIX-2022_large.webp?v=1746073893","VAL LLACH EMBRUIX 2022","$28.97","Old price","$32.97"
"https://winechateau.com/collections/wines/products/vietti-nebbiolo-langhe-perbacco","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/VIETTINEBBIOLOLANGHEPERBACCO_37388840-cc89-4023-808a-63aada6f121f_large.jpg?v=1664511680","VIETTI NEBBIOLO LANGHE PERBACCO","$25.97","Old price","$28.97"
"https://winechateau.com/collections/wines/products/villa-maria-sauvignon-blanc-earth-garden","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/VILLAMARIASAUVIGNONBLANCEARTHGARDEN_large.jpg?v=1665905555","VILLA MARIA SAUVIGNON BLANC EARTH GARDEN","$18.97","Old price","$20.97"
"https://winechateau.com/collections/wines/products/xanadu-estate-cab-sauvignon","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/XANADU-ESTATE-CAB-SAUVIGNON_large.webp?v=1746074256","XANADU ESTATE CAB SAUVIGNON","$27.97","Old price","$31.97"
"https://winechateau.com/collections/wines/products/alba-2019","14% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Matosevic-Alba-2022_large.jpg?v=1746125362","Matoševic Alba 2022","$24.97","Old price","$28.97"
"https://winechateau.com/collections/wines/products/alliance-rubis-champagne-gr-cru-rose-brut","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Champagne-Klepka-Sausse-Alliance-Rubis-Champagne-Gr-Cru-Rose-Brut_large.jpg?v=1746079171","Champagne Klepka-Sausse Alliance Rubis Champagne Gr Cru Rose Brut","$50.97","Old price","$57.97"
"https://winechateau.com/collections/wines/products/amontillado-el-neto","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Bodega-Manuel-Aragon-Amontillado-El-Neto_large.jpg?v=1746079204","Bodega Manuel Aragón Amontillado El Neto","$29.97","Old price","$34.97"
"https://winechateau.com/collections/wines/products/amontillado-medium-bodegas-barbadillo","18% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Amontillado-Medium-Bodegas-Barbadillo_large.jpg?v=1746079207","Amontillado Medium, Bodegas Barbadillo","$13.97","Old price","$16.97"
"https://winechateau.com/collections/wines/products/amontillado-vors-bodegas-tradicion","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Amontillado-VORS-Bodegas-Tradicion_large.jpg?v=1746079208","Amontillado VORS, Bodegas Tradicion","$114.97","Old price","$131.97"
"https://winechateau.com/collections/wines/products/brut-racines-de-trois","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Champagne-Waris-Larmandier-Waris-Larmandier-Racines-de-Trois-Brut-Champagne_large.jpg?v=1746079433","Champagne Waris-Larmandier Waris-Larmandier Racines de Trois Brut Champagne","$81.97","Old price","$93.97"
"https://winechateau.com/collections/wines/products/cava-brut-seleccion-magnums","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Dibon-Cava-Brut-Seleccion-MAGNUMS_large.jpg?v=1746079626","Dibon Cava Brut Seleccion MAGNUMS","$30.97","Old price","$34.97"
"https://winechateau.com/collections/wines/products/chardonnay-selezioni-jurosa-2018","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Lis-Neris-Chardonnay-Selezioni-Jurosa-2018_large.jpg?v=1746079778","Lis Neris Chardonnay Selezioni Jurosa 2018","$41.97","Old price","$47.97"
"https://winechateau.com/collections/wines/products/chateauneuf-du-pape-red","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Chateauneuf-du-Pape-Pierre-Troupel-Case-only_large.jpg?v=1746079888","Châteauneuf-du-Pape Pierre Troupel (Case only)","$346.97","Old price","$394.97"
"https://winechateau.com/collections/wines/products/col-di-luna-rosato-brut-flora-nv-crown-cap-fuso","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Col-di-Luna-Rosato-Brut-FLORA-NV-crown-cap-FUSO_large.jpg?v=1746079986","Col di Luna Rosato Brut 'FLORA' NV (crown cap) FUSO","$17.97","Old price","$19.97"
"https://winechateau.com/collections/wines/products/cream-bodegas-barbadillo","18% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Cream-Bodegas-Barbadillo_large.jpg?v=1746080077","Cream, Bodegas Barbadillo","$13.97","Old price","$16.97"
"https://winechateau.com/collections/wines/products/deseado-torrontes-sparkling","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Bodega-Familia-Schroeder-Deseado-Torrontes-Sparkling_large.jpg?v=1746080186","Bodega Familia Schroeder Deseado Torrontes Sparkling","$18.97","Old price","$21.97"
"https://winechateau.com/collections/wines/products/hijo-de-rubentis-2017","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Hijo-de-Rubentis-2017_large.jpg?v=1746080373","Hijo de Rubentis 2017","$33.97","Old price","$38.97"
"https://winechateau.com/collections/wines/products/hollotrio-lower-austria-orange-gruner-veltliner","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Familie-Bauer-Hollotrio-Lower-Austria-Orange-Gruner-Veltliner_large.jpg?v=1746080381","Familie Bauer Hollotrio Lower Austria Orange Gruner Veltliner","$19.97","Old price","$22.97"
"https://winechateau.com/collections/wines/products/hyde-vyd-carneros-chardonnay-2018","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Ram_sGateWineryHydeVydCarnerosChardonnay2018_large.jpg?v=1669995886","Ram's Gate Winery Hyde Vyd Carneros Chardonnay 2018","$71.97","Old price","$81.97"
"https://winechateau.com/collections/wines/products/jacquart-brut-mosaique-nv-1","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Jacquart-Brut-Mosaique-NV_c104180d_large.jpg?v=1746080416","Jacquart Brut 'Mosaique' NV","$46.97","Old price","$53.97"
"https://winechateau.com/collections/wines/products/jacquart-brut-mosaique-rose-nv-gift-box-1","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Jacquart-Brut-Mosaique-Rose-NV-Gift-Box_adcdbdc2_large.jpg?v=1746080456","Jacquart Brut 'Mosaique' Rose NV (Gift Box)","$54.97","Old price","$62.97"
"https://winechateau.com/collections/wines/products/lower-austria-gruner-veltliner","15% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Familie-Bauer-Lower-Austria-Gruner-Veltliner_large.jpg?v=1746080739","Familie Bauer Lower Austria Gruner Veltliner","$16.97","Old price","$19.97"
"https://winechateau.com/collections/wines/products/lower-austria-rose","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Familie-Bauer-Lower-Austria-Rose_large.webp?v=1746080740","Familie Bauer Lower Austria Rose","$17.97","Old price","$19.97"
"https://winechateau.com/collections/wines/products/mirco-mariotti-fortana-dellemilia-rosato-set-e-mez-nv-crown-cap-1","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Mirco-Mariotti-Fortana-dellEmilia-Rosato-Set-e-Mez-NV-crown-cap_large.jpg?v=1746080930","Mirco Mariotti Fortana dell'Emilia Rosato 'Sèt e Mèz' NV (crown cap)","$21.97","Old price","$24.97"
"https://winechateau.com/collections/wines/products/oleao-chilean-red-wine-fogo-2019","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/OLeao-Chilean-Red-Wine-FOGO-2019_large.jpg?v=1746081113","O'Leao Chilean Red Wine FOGO 2019","$29.97","Old price","$33.97"
"https://winechateau.com/collections/wines/products/oloroso-bodegas-barbadillo","18% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Oloroso-Bodegas-Barbadillo_large.jpg?v=1746081125","Oloroso, Bodegas Barbadillo","$13.97","Old price","$16.97"
"https://winechateau.com/collections/wines/products/port-fine-ruby-kopke","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Port-Fine-Ruby-Kopke_large.jpg?v=1746081395","Port 'Fine Ruby', Kopke","$19.97","Old price","$22.97"
"https://winechateau.com/collections/wines/products/pradorey-reserva-finca-la-mina-6-750-2017","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/PradoreyReservaFincalaMina_large.jpg?v=1669971409","Pradorey Reserva Finca la Mina 6/750 2017","$32.97","Old price","$37.97"
"https://winechateau.com/collections/wines/products/prosecco-rose-1","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Acinum-PROSECCO-ROSE_large.jpg?v=1746081458","Acinum PROSECCO ROSE","$15.97","Old price","$17.97"
"https://winechateau.com/collections/wines/products/rare-amontillado-escuadrilla-emilio-lustau","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Rare-Amontillado-Escuadrilla-Emilio-Lustau_large.jpg?v=1746081486","Rare Amontillado 'Escuadrilla', Emilio Lustau","$29.97","Old price","$34.97"
"https://winechateau.com/collections/wines/products/reserva-rioja-alavesa-tinto-2018","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Contino-Reserva-Rioja-Alavesa-Tinto-2018_large.jpg?v=1746081518","Contino Reserva Rioja Alavesa Tinto 2018","$50.97","Old price","$57.97"
"https://winechateau.com/collections/wines/products/rio-viejo-jerez-oloroso-sherry","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Rio-Viejo-Rio-Viejo-Jerez-Oloroso-Sherry_large.jpg?v=1746081609","Rio Viejo Rio Viejo Jerez Oloroso Sherry","$21.97","Old price","$24.97"
"https://winechateau.com/collections/wines/products/saints-hills-mala-nevina-2021-750ml-12-2021","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Saints-Hills-Mala-Nevina-2021-750ml12-2021_large.jpg?v=1746081730","Saints Hills Mala Nevina 2021 (750ml/12) 2021","$15.97","Old price","$17.97"
"https://winechateau.com/collections/wines/products/santome-prosecco-brut-nv-750ml-12","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/SantomeProseccoBrutNV_large.jpg?v=1670077086","Santome Prosecco Brut NV (750ml/12)","$16.97","Old price","$18.97"
"https://winechateau.com/collections/wines/products/shannon-ridge-high-elevation-cabernet-sauvignon-2020","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/ivqwh2nnaj9ie60vpkah_large.jpg?v=1669964155","Shannon Ridge 'High Elevation' Cabernet Sauvignon 2020","$14.97","Old price","$16.97"
"https://winechateau.com/collections/wines/products/sorelle-bronca-brut-prosecco-modi","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Sorelle-Bronca-Brut-Prosecco-Modi_large.jpg?v=1746081989","Sorelle Bronca Brut Prosecco Modi","$22.97","Old price","$25.97"
"https://winechateau.com/collections/wines/products/sparkling-rose-1","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Gouguenheim-Winery-SPARKLING-ROSE_large.jpg?v=1746082004","Gouguenheim Winery SPARKLING ROSE","$12.97","Old price","$14.97"
"https://winechateau.com/collections/wines/products/taneto-2019","14% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Badia-di-Morrona-Taneto-2019_large.jpg?v=1746082095","Badia di Morrona Taneto 2019","$18.97","Old price","$21.97"
"https://winechateau.com/collections/wines/products/troupis-moschofilero-hoof-lur-2021-6-750ml-2021","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Troupis-Moschofilero-Hoof-Lur-2021-6750ml-2021_large.jpg?v=1746082208","Troupis Moschofilero Hoof & Lur 2021 (6/750ml) 2021","$20.97","Old price","$23.97"
"https://winechateau.com/collections/wines/products/valtellina-superiore-inferno-fiamme-antiche-arpepe-2015","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Valtellina-Superiore-Inferno-Fiamme-Antiche-ARPEPE-2015_large.jpg?v=1746082261","Valtellina Superiore Inferno 'Fiamme Antiche', ARPEPE 2015","$67.97","Old price","$77.97"
"https://winechateau.com/collections/wines/products/venturini-baldini-montelocco-lambrusco-nv-750ml-12","10% off","https://cdn.shopify.com/s/files/1/1780/9427/products/VenturiniBaldiniManodoriReggianoLambruscoNV_a79a4045-7989-4935-aff8-c152ec763f65_large.jpg?v=1670209635","Venturini Baldini Montelocco Lambrusco NV (750ml/12)","$17.97","Old price","$19.97"
"https://winechateau.com/collections/wines/products/vina-25-jerez-pedro-ximenez-sherry","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Emilio-Lustau-Vina-25-Jerez-Pedro-Ximenez-Sherry_large.jpg?v=1746082361","Emilio Lustau Vina 25 Jerez Pedro Ximenez Sherry","$24.97","Old price","$27.97"
"https://winechateau.com/collections/wines/products/vincent-couche-chloe-brut-nature-nv","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Vincent-Couche-Chloe-Brut-Nature-NV_large.jpg?v=1746082370","Vincent Couche Chloe Brut Nature NV","$79.97","Old price","$91.97"
"https://winechateau.com/collections/wines/products/vino-vermouth-rojo","12% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Destilerias-Acha-Vino-Vermouth-Rojo_large.jpg?v=1746082386","Destilerías Acha Vino Vermouth Rojo","$28.97","Old price","$32.97"
"https://winechateau.com/collections/wines/products/windisch-gewurztraminer-spatlese-hernsheimer-schloss-2019-2019","13% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Windisch-Gewurztraminer-Spatlese-Hernsheimer-Schloss-2019-2019_large.jpg?v=1746082439","Windisch Gewurztraminer Spatlese Hernsheimer Schloss 2019 2019","$13.97","Old price","$15.97"
"https://winechateau.com/collections/wines/products/bee-organic-pinot-noir","30% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Bee-Organic-Pinot-Noir_large.jpg?v=1746082509","Bee Organic Pinot Noir","$13.97","Old price","$19.97"
"https://winechateau.com/collections/wines/products/val-de-mer-french-sparkling-brut-nature-rose","11% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Val-de-Mer-French-Sparkling-Brut-Nature-Rose_large.jpg?v=1746125997","Val de Mer French Sparkling Brut Nature Rose","$24.97","Old price","$27.97"
"https://winechateau.com/collections/wines/products/primitivo-quiles-vermouth","11% off","https://cdn.shopify.com/s/files/1/1780/9427/products/Primitivo-Quiles-Vermouth_large.jpg?v=1746083638","Primitivo Quiles Vermouth","$24.97","Old price","$27.97"
"https://winechateau.com/collections/wines/products/idi-di-marzo-amarne-family-selection-montepulciano-dabruzzo","12% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Amarne-Family-Selection-Montepulciano-dAbruzzo-Case-only_large.jpg?v=1746083831","Amarne Family Selection Montepulciano d'Abruzzo (Case only)","$159.97","Old price","$181.97"
"https://winechateau.com/collections/wines/products/franklin-hill-vineyards-katies-creek-sweet-white-table-wine","12% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Katies-Creek-Sweet-White-Table-Wine-Case-only_large.jpg?v=1746084178","Katie's Creek Sweet White Table Wine (Case only)","$174.97","Old price","$198.97"
"https://winechateau.com/collections/wines/products/bodegas-hidalgo-la-gitana-manzanilla-pasada-pastrana","14% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Bodegas-Hidalgo-La-Gitana-Manzanilla-Pasada-Pastrana_large.jpg?v=1746084246","Bodegas Hidalgo La Gitana Manzanilla Pasada Pastrana","$31.97","Old price","$36.97"
"https://winechateau.com/collections/wines/products/bruma-ocho-mezcla-reserva-2020","13% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Bruma-Ocho-Mezcla-Reserva-2020_large.jpg?v=1746084298","Bruma Ocho Mezcla Reserva 2020","$74.97","Old price","$85.97"
"https://winechateau.com/collections/wines/products/cielo-prosecco","17% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Cielo-Prosecco_large.jpg?v=1746084358","Cielo Prosecco","$14.97","Old price","$17.97"
"https://winechateau.com/collections/wines/products/bodegas-y-vinedos-vega-de-yuso-tres-matas-crianza-2016","13% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Bodegas-Y-Vinedos-Vega-De-Yuso-TRES-MATAS-CRIANZA-2016_large.jpg?v=1746084538","Bodegas Y Vinedos Vega De Yuso TRES MATAS CRIANZA 2016","$45.97","Old price","$52.97"
"https://winechateau.com/collections/wines/products/brunello-di-montalcino-casanuova-delle-cerbaie-2016","13% off","https://cdn.shopify.com/s/files/1/1780/9427/files/Brunello-di-Montalcino-Casanuova-delle-Cerbaie-2016_large.jpg?v=1746084696","Brunello di Montalcino, Casanuova delle Cerbaie 2016","$60.97","Old price","$69.97"
"https://winechateau.com/collections/wines/products/brut-rose-mineral-springs-soter-vineyards-2018","12% off","https://cdn.shopify.com/s/files/1/1780/9427/files/BrutRose_MineralSprings_SoterVineyards2018_large.jpg?v=1685976229","Brut Rose 'Mineral Springs', Soter Vineyards 2018","$78.97","Old price","$89.97"
"https://winechateau.com/collections/wines/products/domaine-de-la-fouquette-cotes-de-provence-rose-daurore-2022-2022","9% off","https://cdn.shopify.com/s/files/1/1780/9427/files/oxoemiggtcsmxdky3qnl_large.jpg?v=1686205945","Domaine de la Fouquette Cotes de Provence 'Rose d'Aurore' 2022 2022","$19.97","Old price","$21.97"
